AMC Name,AMC Launch Date,Rank,Mutual Fund Name,AUM,Type,Scheme Launch Date,Exit Load,Expense Ratio,Investment Type,NAV,Minimum Investment,Minimum SIP Amount,Total Return,1m_return,1y_return,2y_return,3y_return,4y_return,5y_return,10y_return
HSBC,2002-05-27T00:00:00.584Z,21.0,HSBC Aggressive Hybrid Fund Direct Growth,4910.36357155,Hybrid,01-Jan-2013,Exit load of 1% if units in excess of 10% are redeemed or switched-out within 1 year,0.84,Aggressive Hybrid,45.0348,5000,1000.0,292.960725,3.8511461962,19.2696243588,18.323824871018,63.536596317916,66.534973643104,63.824963564064,303.05715904664
HDFC,1999-12-10T00:00:00.651Z,2.0,HDFC Multi Asset Fund Direct Growth,1840.1855,Hybrid,01-Jan-2013,"For redemption in excess of 15% of the units, 1% will be charged if redeemed within 12 months.",0.86,Multi Asset Allocation,58.78,100,100.0,208.817079,3.5203501094,17.0569488707,23.920286666247,61.790375092336,80.965787379888,80.523841504365,210.28349257819
HSBC,2002-05-27T00:00:00.681Z,21.0,HSBC Managed Solutions India Moderate Fund Direct  Growth,60.3742665,Other,30-Apr-2014,Exit load of 1% if redeemed within 1 year,0.76,FoF Overseas/Domestic,28.1609,5000,1000.0,182.371,3.4959114183,17.3363085963,19.128802261317,61.052997809819,66.310922637453,65.906380178496,
UTI,2002-11-14T00:00:00.257Z,8.0,UTI MNC Fund Direct Growth,2581.7566,Equity,01-Jan-2013,Exit load of 1% if redeemed less than 1 year,1.22,Sectoral / Thematic,333.9715,5000,500.0,345.524052,3.206115116,14.0950707041,18.72322435376,59.147186973938,73.266589438018,57.313170425211,346.98905968107
BIRLA_SUN_LIFE,1994-12-23T00:00:00.065Z,4.0,Aditya Birla Sun Life Retirement Fund   The 30s Plan Direct   Growth,294.2255,Solution Oriented,11-Mar-2019,Nil,1.04,Retirement,15.896,1000,500.0,60.34,8.55788761,20.8471510401,18.656108932139,59.653489993029,68.141778523489,,
Sundaram,1996-02-26T00:00:00.863Z,17.0,Sundaram Equity Hybrid Fund Direct Growth,1954.0070301,Hybrid,02-Jan-2013,"For units more than 25% of the investments, an exit load of 1% if redeemed within 365 days.",1.01,Aggressive Hybrid,146.339,100,100.0,191.027293,1.906884855,28.7586765763,43.593774224378,61.39790911407,68.850484262898,106.46953587069,
Taurus,1993-08-20T00:00:00.664Z,37.0,Taurus Largecap Equity Fund Direct Growth,34.5781,Equity,01-Jan-2013,Exit load of 1% if redeemed within 365 days.,2.52,Large Cap,117.9,500,500.0,165.73536,4.3627106742,14.0322271245,16.868180477735,62.041706419517,56.660956647779,54.583279157456,204.29997440491
Baroda,1994-11-24T00:00:00.223Z,22.0,Baroda BNP Paribas Balanced Advantage Fund Direct   Growth,3220.053,Hybrid,14-Nov-2018,"For units more than 10% of the investments, an exit load of 1% if redeemed within 1 year.",0.68,Dynamic Asset Allocation,19.615,5000,500.0,98.15,3.9519035553,20.4412837345,24.701069855254,60.575364667747,86.406396989651,,
Axis,2009-09-04T00:00:00.191Z,7.0,Axis ESG Equity Fund Direct   Growth,1496.359297,Equity,12-Feb-2020,"For units in excess of 10% of the investment, 1% will be charged for redemption within 12 months.",1.01,Sectoral / Thematic,17.07,500,100.0,71.7,3.43995172,15.5765340526,12.075718015665,61.828463713477,,,
Sundaram,1996-02-26T00:00:00.861Z,17.0,Sundaram Diversified Equity Fund Direct Growth,1682.51047959,Equity,02-Jan-2013,Nil,1.57,ELSS,177.8986,500,250.0,270.341157,6.1542889837,21.5363412744,29.058313999338,94.57548009542,82.794435738742,71.743531822822,307.01377839466
DSP,1996-12-16T00:00:00.609Z,10.0,DSP World Mining Fund Direct Plan Growth,184.5469,Other,03-Jan-2013,Nil,1.51,FoF Overseas/Domestic,17.2837,100,100.0,63.727328,5.6885725242,28.4667598905,13.733227588963,65.298472495548,99.563289134271,102.36333390696,113.95128814711
Edelweiss,2008-04-30T00:00:00.614Z,15.0,Edelweiss Balanced Advantage Fund Direct Growth,9247.24525585,Hybrid,21-Jan-2013,"Exit Load for units in excess of 10% of the investment,1% will be charged for redemption within 90 days.",0.49,Dynamic Asset Allocation,44.2,5000,500.0,248.584906,3.6707972878,16.592164081,20.554649265905,59.324469996406,83.147459727385,82.094455852156,240.03067484663
Invesco,2006-07-24T00:00:00.471Z,16.0,Invesco India Equity & Bond Fund Direct   Growth,403.2306,Hybrid,30-Jun-2018,"For units in excess of 10% of the investment, 1% will be charged for redemption within 1 year.",0.76,Aggressive Hybrid,17.1116,1000,500.0,71.399,3.6564199017,17.7951424684,18.058023721949,59.288309805488,65.913886899115,67.2528030133,
Invesco,2006-07-24T00:00:00.310Z,16.0,Invesco India   Invesco Pan European Equity FoF Direct Growth,34.9843,Other,31-Jan-2014,"For units in excess of 10% of the investment, 1% will be charged for redemption within 1 year.",0.51,FoF Overseas/Domestic,16.8765,1000,500.0,69.739,5.6096513878,35.3677696166,20.464287742008,59.167119896476,57.884994605052,39.909001739187,
DSP,1996-12-16T00:00:00.047Z,10.0,DSP World Energy Fund Direct Plan Growth,169.4867,Other,03-Jan-2013,Nil,1.55,FoF Overseas/Domestic,19.0681,100,100.0,67.337719,3.9227279568,28.796781113,17.485279551793,58.230624437351,49.783469294474,31.282253245695,46.131346036112
DSP,1996-12-16T00:00:00.179Z,10.0,DSP US Flexible Equity Direct Plan Growth,771.2634,Other,03-Jan-2013,Nil,1.49,FoF Overseas/Domestic,50.0417,100,100.0,367.189072,3.5743018763,16.5395195692,14.743859130603,59.156711398648,88.039217170188,92.753909886427,282.42831417094
HSBC,2002-05-27T00:00:00.934Z,21.0,HSBC Tax Saver Equity Fund Direct Growth,190.69348764,Equity,01-Jan-2013,Nil,1.3,ELSS,68.0049,500,500.0,301.317644,5.9694600847,19.2426659438,24.944647162074,87.494296214325,83.8882308488,78.9092340704,341.96895530079
IDFC,1999-12-20T00:00:00.542Z,9.0,Bandhan Asset Allocation Aggressive Direct Plan Growth,15.3827,Other,01-Jan-2013,"If unit beyond 10%, Exit load of 1% if redeemed within 1 year.",0.71,FoF Overseas/Domestic,36.6177,1000,100.0,177.443004,4.2372689828,16.406444713,18.181177593501,59.994883313531,60.519000282774,56.120605396439,191.07855666525
Axis,2009-09-04T00:00:00.212Z,7.0,Axis Bluechip Fund Direct Plan Growth,33987.010601,Equity,01-Jan-2013,"For units in excess of 10% of the investment,1% will be charged for redemption within 12 months",0.62,Large Cap,52.31,500,100.0,331.026059,4.9781832606,14.840529399,12.497343251859,59.957691145361,69.484470060838,74.859596960687,314.8119122257
Tata,1995-06-30T00:00:00.780Z,14.0,Tata Balanced Advantage Fund Direct   Growth,7108.96981241,Hybrid,28-Jan-2019,"For units in excess of 12% of the investment,1% will be charged for redemption within 90 days",0.36,Dynamic Asset Allocation,17.893,5000,150.0,79.119,3.6106596019,16.2574397518,23.621569019897,57.025510651354,71.762415734108,,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.407Z,4.0,Aditya Birla Sun Life Asset Allocator FoF Direct Growth,161.9035,Other,01-Jan-2013,Exit load of 1% if redeemed within 1 year,0.4,FoF Overseas/Domestic,24.7059,1000,1000.0,146.889,3.8631755193,15.1985852666,17.01732350641,58.221609843629,72.844251219904,73.136369374044,
MOTILAL_OSWAL,2009-12-29T00:00:00.159Z,19.0,Motilal Oswal Equity Hybrid Fund Direct   Growth,413.4617,Hybrid,14-Sep-2018,Exit load of 1% if redeemed within 15 days,0.91,Aggressive Hybrid,18.2144,500,500.0,82.022,2.6297094013,18.0229014563,19.172700965051,56.019748684278,73.232198260273,,
Sundaram,1996-02-26T00:00:00.041Z,17.0,Sundaram Smart NIFTY 100 Equal Weight Fund Direct   Growth,38.40746821,Other,12-Jan-2017,Nil,0.64,Index,18.6214,100,100.0,86.214,2.2962743224,33.1659944506,52.74209688797,56.852736293263,45.742707542518,,
ICICI_PRUDENTIAL,1993-10-12T00:00:00.863Z,3.0,ICICI Prudential Balanced Advantage Direct Growth,47661.75021341,Hybrid,31-Dec-2012,"Exit Load for units in excess of 30% of the investment,1% will be charged for redemption within 1 year.",0.91,Dynamic Asset Allocation,62.21,500,100.0,257.873563,2.671063479,13.7351598174,22.917489143308,54.708074534161,63.010471204188,72.972222222222,265.64885496183
Axis,2009-09-04T00:00:00.036Z,7.0,Axis Equity Hybrid Fund Direct   Growth,1743.049402,Hybrid,09-Aug-2018,"For units more than 10% of the allotted, an exit load of 1% will be charged if redeemed within 12 months.",0.92,Aggressive Hybrid,17.13,500,100.0,72.5,3.2315978456,12.5979112272,14.011896893588,57.678244972577,67.638483965014,,
LIC,1994-04-20T00:00:00.733Z,20.0,LIC MF Children's Gift Fund Direct Growth,13.761,Solution Oriented,16-Jan-2013,Nil,1.85,Children's,28.5688,5000,1000.0,177.079498,4.9537118159,16.2316661007,18.139718360789,54.852018420273,60.22403031654,66.293213643278,172.41425052113
BIRLA_SUN_LIFE,1994-12-23T00:00:00.327Z,4.0,Aditya Birla Sun Life Balanced Advantage Fund Direct Growth,6641.13965283,Hybrid,01-Jan-2013,0.25% for redemption within 7 days.,0.7,Dynamic Asset Allocation,91.05,100,100.0,231.443112,3.2967032967,16.3158566144,19.127253723543,55.226421518556,63.874910136592,72.135170851425,235.34387642516
RELIANCE,1995-06-30T00:00:00.061Z,6.0,Nippon India Balanced Advantage Fund Direct Growth,6902.4925,Hybrid,31-Dec-2012,For more than 10% of investments 1% will be charged if redeemed within 12 month,0.55,Dynamic Asset Allocation,150.5251,100,100.0,230.471695,3.1320662721,14.2151297493,18.535265764361,54.653036285498,59.065286709977,68.592394407191,246.25583983225
MOTILAL_OSWAL,2009-12-29T00:00:00.242Z,19.0,Motilal Oswal S&P 500 Index Fund Direct   Growth,2830.0104,Other,28-Apr-2020,"Exit load of 1%, if redeemed within 7 days.",0.55,Index,17.063,500,500.0,71.513,5.4653343582,19.2453695979,15.367230118318,56.247608636239,,,
IDBI,2010-03-29T00:00:00.862Z,29.0,IDBI Hybrid Equity Fund Direct   Growth,179.0436,Hybrid,24-Oct-2016,Exit load of 1% if redeemed within 12 months.,1.67,Aggressive Hybrid,18.6554,5000,500.0,87.134,3.7322409521,15.5954462063,18.366572420729,54.914816470471,63.837890368502,49.338036374083,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.518Z,4.0,Aditya Birla Sun Life International Equity Fund Plan B Direct Growth,93.1895,Equity,02-Jan-2013,1% for redemption within 30 days,2.19,Sectoral / Thematic,30.2806,1000,1000.0,189.309044,5.3318733741,15.9577408556,9.457632892081,69.701055659492,65.306334655903,57.943558718489,208.32108443573
UTI,2002-11-14T00:00:00.650Z,8.0,UTI Healthcare Fund Direct Growth,733.0582,Equity,01-Jan-2013,Exit load of 1% if redeemed within 30 days.,1.45,Sectoral / Thematic,197.9045,5000,500.0,299.343252,6.8024816594,21.14989237,3.350476466291,62.251035957759,125.17032524264,115.20474572366,258.88721696896
MOTILAL_OSWAL,2009-12-29T00:00:00.306Z,19.0,Motilal Oswal Nasdaq 100 FOF Direct   Growth,4004.0138,Other,29-Nov-2018,"Exit load of 1%, if redeemed within 15 days.",0.17,FoF Overseas/Domestic,26.5787,500,500.0,165.504,4.9099487115,31.5431187388,11.910371890898,58.420000596676,128.85513817298,,
FRANKLIN_TEMPLETON,1996-02-19T00:00:00.036Z,11.0,Franklin India Multi Asset Solution Fund of Funds Direct Growth,47.15680814,Other,28-Nov-2014,Exit load of 1% if redeemed within 3 years.,0.32,FoF Overseas/Domestic,17.3908,5000,500.0,73.447,2.4144120738,11.7801350794,19.100328913486,54.756997421415,28.961671437599,35.324683430729,
UTI,2002-11-14T00:00:00.684Z,8.0,UTI Retirement Benefit Pension Fund Direct,3941.5959,Solution Oriented,01-Jan-2013,Nil,1.04,Retirement,41.4684,500,500.0,177.064135,3.1360599908,14.9260024804,22.332002475922,54.134371222957,59.81765084621,55.677049890244,180.90872347592
BIRLA_SUN_LIFE,1994-12-23T00:00:00.294Z,4.0,Aditya Birla Sun Life Pharma & Healthcare Fund Direct   Growth,488.6834,Equity,10-Jul-2019,Exit load of 1% if redeemed within 30 days.,1.1,Sectoral / Thematic,21.8,1000,500.0,113.4,7.5062972292,21.5954415954,5.434782608695,59.850187265917,108.3984375,,
Axis,2009-09-04T00:00:00.024Z,7.0,Axis Multi Asset Allocation Direct Plan  Growth,1453.765497,Hybrid,01-Jan-2013,"For units in excess of 10% of the investment, 1% will be charged for redemption within 12 months",0.78,Multi Asset Allocation,35.2484,500,100.0,179.268992,3.8204446522,12.4518617669,13.182494259133,55.875708940657,70.593628787587,74.057874474692,192.60594982256
Shriram,1994-12-05T00:00:00.829Z,38.0,Shriram Aggressive Hybrid Fund Direct  Growth,49.399,Hybrid,29-Nov-2013,"For units more than 12% of the allotted, an exit load of 1% will be charged if redeemed within 365 days",0.85,Aggressive Hybrid,27.3761,5000,1000.0,175.986,4.6805185741,14.6035595346,19.092948994562,53.07298513009,61.261408654801,62.814953778265,
Axis,2009-09-04T00:00:00.395Z,7.0,Axis Focused 25 Direct Plan Growth,15892.466501,Equity,01-Jan-2013,"For units in excess of 10% of the investment,1% will be charged for redemption within 12 months",0.71,Focused,47.76,500,100.0,310.912191,3.2783372616,10.9065807639,3.079555175363,55.936590100291,61.962365591397,54.934104789456,317.67764298093
HDFC,1999-12-10T00:00:00.043Z,2.0,HDFC Equity Savings Direct Plan Growth,2717.3352,Hybrid,01-Jan-2013,"For units in excess of 15% of the investment,1% will be charged for redemption within 3 months.",1.14,Equity Savings,59.063,100,100.0,180.998684,2.7799496134,13.2239788692,18.880627009646,51.407729715894,51.909298682622,60.359456748624,182.32503531747
Axis,2009-09-04T00:00:00.959Z,7.0,Axis Retirement Savings Fund   Dynamic Plan Direct   Growth,295.528601,Solution Oriented,20-Dec-2019,Nil,0.72,Retirement,15.07,5000,1000.0,50.9,1.753202967,12.8646222887,12.780269058295,52.732793522267,,,
Baroda,1994-11-24T00:00:00.590Z,22.0,Baroda Hybrid Equity Fund Direct Plan Growth,373.7837,Hybrid,02-Jan-2013,Exit load of 1% if redeemed within 12 months,1.78,Aggressive Hybrid,89.2832,5000,500.0,194.085968,-2.7296001743,15.6385183266,58.24973413683,52.310644831115,54.204663212435,78.497600959616,
FRANKLIN_TEMPLETON,1996-02-19T00:00:00.605Z,11.0,Franklin India Life Stage FoF The 20s Plan Direct Growth,10.79875899,Other,01-Jan-2013,Exit load of 1% if redeemed within 1 year,0.87,FoF Overseas/Domestic,129.5115,5000,2000.0,208.437089,1.6217229904,5.2642059517,40.317794291793,52.274747446244,58.84354993009,54.864526497418,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.248Z,4.0,Aditya Birla Sun Life Financial Planning FoF Moderate Plan Direct Growth,29.795,Other,01-Jan-2013,Exit load of 1% if redeemed within 365 days.,0.38,FoF Overseas/Domestic,33.4859,500,100.0,186.654124,3.2067505339,14.8575589583,19.184833044733,51.46882724278,63.795352928241,66.707614263689,199.9141054892
LIC,1994-04-20T00:00:00.058Z,20.0,LIC MF Aggressive Hybrid Fund Direct Growth,397.4583,Hybrid,03-Jan-2013,"For units more than 12% of the investments, an exit load of 1% if redeemed within 12 months.",1.43,Aggressive Hybrid,163.8917,5000,1000.0,174.737631,3.6834805424,15.8428110297,16.279216681629,50.678041180007,53.341318606859,66.239672614478,167.68121539016
BIRLA_SUN_LIFE,1994-12-23T00:00:00.725Z,4.0,Aditya Birla Sun Life ELSS Tax Relief 96 Direct Growth,13991.746,Equity,01-Jan-2013,Nil,0.92,ELSS,48.6,500,500.0,304.069767,5.4628224583,14.5244821092,10.417612346799,48.54961832061,55.979480602757,45.310633213859,331.67701863354
MAHINDRA,2016-02-04T00:00:00.419Z,28.0,Mahindra Manulife Equity Savings Fund Direct   Growth,415.7216,Hybrid,01-Feb-2017,"For units in excess of 10% of the investment,1% will be charged for redemption within 15 days.",0.72,Equity Savings,19.0716,1000,500.0,90.978,3.2419545791,13.2627583548,18.934572222153,50.483019462611,61.801884234783,70.353323164476,
Baroda,1994-11-24T00:00:00.992Z,22.0,Baroda Large Cap Direct Fund Growth,49.5501,Equity,04-Jan-2013,Exit load of 1% if redeemed within 1 year.,1.66,Large Cap,21.9588,5000,500.0,169.451534,-4.8513864818,6.9668777399,50.929896907216,50.72271791352,60.881318681318,71.297191887675,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.622Z,4.0,Aditya Birla Sun Life Retirement Fund   The 40s Plan Direct   Growth,97.3318,Solution Oriented,11-Mar-2019,Nil,0.99,Retirement,15.382,1000,500.0,54.9,7.3458073458,17.7678096252,16.615222464804,49.171802773497,59.345746322394,,
MOTILAL_OSWAL,2009-12-29T00:00:00.599Z,19.0,Motilal Oswal Flexi Cap Fund Direct Growth,8448.4717,Equity,28-Apr-2014,Exit load of 1% if redeemed within 15 days,0.96,Flexi Cap,39.7244,500,500.0,298.623,3.2175288777,18.6536887381,8.901783689716,49.142833625166,51.605726151809,41.832472282709,
HSBC,2002-05-27T00:00:00.278Z,21.0,HSBC Equity Savings Fund Direct Growth,149.87537047,Hybrid,01-Jan-2013,"For units in excess of 0.50% of the investment,1% will be charged for redemption within 1 month.",0.6,Equity Savings,27.7227,5000,1000.0,150.735718,1.9743925932,12.9332792537,17.871899077131,50.48208398638,53.239955971381,53.552638835272,152.45668277557
MIRAE_ASSET,2019-04-26T00:00:00.805Z,13.0,Mirae Asset Equity Savings Fund Direct   Growth,608.61986909,Hybrid,17-Dec-2018,Exit load of 1% if redeemed within 1 year for units above 15% of the investment.,0.45,Equity Savings,17.044,5000,1000.0,70.82,3.2581756634,13.9255702281,18.559133814547,49.514223194748,62.006828528072,,
BOI_AXA,2008-03-31T00:00:00.511Z,31.0,Bank of India Conservative Hybrid Fund Direct Growth,56.4028,Hybrid,01-Jan-2013,Exit load of 1% if units in excess of 10% of the initial units allotted are redeemed within 1 year,1.88,Conservative Hybrid,30.8675,10000,1000.0,137.706924,1.7881152619,8.7171075788,31.884713919726,51.493481651511,63.649657467111,43.60688664376,135.70970695971
Sundaram,1996-02-26T00:00:00.610Z,17.0,Sundaram Balanced Advantage Fund Direct Growth,1552.62499208,Hybrid,02-Jan-2013,"For units in excess of 25% of the investment,1% will be charged for redemption within 365 days",0.57,Dynamic Asset Allocation,31.8164,100,100.0,175.767642,3.5464201353,15.2565416779,20.275200432393,50.059706944268,69.778691434293,73.677535446385,241.90691619897
UTI,2002-11-14T00:00:00.402Z,8.0,UTI Equity Savings Fund Direct   Growth,273.5556,Hybrid,30-Aug-2018,"For units in excess of 10% of the investment, 1% will be charged for redemption within 12 months.",0.68,Equity Savings,15.6484,5000,500.0,57.142,3.1284659557,15.1611532091,21.998028057481,48.81575832189,53.059892662686,,
BIRLA_SUN_LIFE,1994-12-23T00:00:00.218Z,4.0,Aditya Birla Sun Life Medium Term Direct Plan Growth,1878.5038,Debt,01-Jan-2013,"For units in excess of 15% of the investment, exit load of 2% if redeemed within 1 year, 1% if redeemed after 1 year but within 2 years.",0.83,Medium Duration,35.2689,1000,1000.0,161.894149,0.5843548129,8.1754521631,34.978251546897,48.817966903073,45.30555715852,52.546626855337,148.45123231868
Axis,2009-09-04T00:00:00.044Z,7.0,Axis Retirement Savings Fund   Aggressive Plan Direct   Growth,698.7393,Solution Oriented,20-Dec-2019,Nil,0.82,Retirement,14.33,5000,1000.0,43.7,1.8426647768,13.3280757098,8.452830188679,49.6875,,,
KOTAK_MAHINDRA,1994-08-05T00:00:00.792Z,5.0,Kotak Balanced Advantage Fund Direct   Growth,14887.29211955,Hybrid,03-Aug-2018,"For units in excess of 8% of the investment,1% will be charged for redemption within 365 days",0.49,Dynamic Asset Allocation,17.067,100,100.0,71.81,2.7387430485,15.6268927922,19.536631183469,47.299382716049,61.764428961491,,
IDBI,2010-03-29T00:00:00.705Z,29.0,IDBI Healthcare Fund Direct   Growth,52.4329,Equity,28-Feb-2019,Exit load of 1% if redeemed within 12 months.,1.24,Sectoral / Thematic,20.26,5000,500.0,,,,,,,,
UTI,2002-11-14T00:00:00.463Z,8.0,UTI Multi Asset Fund Direct Growth,921.5286,Hybrid,01-Jan-2013,Exit load of 1% if units in excess of 10% are redeemed or switched-out within 12 months,1.03,Multi Asset Allocation,55.5065,5000,500.0,135.799916,3.3856797493,22.4288988619,24.243769378791,48.672070454629,60.201070889937,60.514355679045,157.86152223282
SBI,1987-06-29T00:00:00.427Z,1.0,SBI Magnum Children's Benefit Fund    Savings Plan Direct,96.2998,Solution Oriented,04-Jan-2013,"Exit Load of 3% if redeemed within an year, 2% if redeemed within 2 years and 1% if redeemed within  3 years",0.86,Children's,91.7452,5000,500.0,231.129844,1.4544028206,12.4286750973,17.441377240439,48.550073331862,57.603960293786,61.307865904898,263.56478338038
